peptideName	GO
GRMZM2G093297_P01	GO:0071805
GRMZM2G093297_P01	GO:0016020
GRMZM2G093297_P01	GO:0015079
GRMZM2G093313_P01	GO:0055085
GRMZM2G093313_P01	GO:0016020
GRMZM2G093313_P01	GO:0006811
GRMZM2G093313_P01	GO:0005216
GRMZM2G093316_P01	GO:0006468
GRMZM2G093316_P01	GO:0005524
GRMZM2G093316_P01	GO:0004672
GRMZM2G093316_P02	GO:0006468
GRMZM2G093316_P02	GO:0005524
GRMZM2G093316_P02	GO:0004672
GRMZM2G093341_P01	GO:0005515
GRMZM2G093346_P01	GO:0055114
GRMZM2G093346_P01	GO:0020037
GRMZM2G093346_P01	GO:0006979
GRMZM2G093346_P01	GO:0004601
GRMZM2G093347_P01	GO:0009116
GRMZM2G093359_P01	GO:0009072
GRMZM2G093359_P01	GO:0004334
GRMZM2G093359_P01	GO:0008152
GRMZM2G093359_P01	GO:0003824
GRMZM2G093359_P02	GO:0009072
GRMZM2G093359_P02	GO:0004334
GRMZM2G093359_P02	GO:0008152
GRMZM2G093359_P02	GO:0003824
GRMZM2G093391_P01	GO:0008017
GRMZM2G093391_P01	GO:0007018
GRMZM2G093391_P01	GO:0005524
GRMZM2G093391_P01	GO:0003777
GRMZM2G093391_P01	GO:0005871
GRMZM2G093408_P01	GO:0003676
GRMZM2G093422_P01	GO:0017025
GRMZM2G093422_P01	GO:0008270
GRMZM2G093422_P01	GO:0006355
GRMZM2G093422_P01	GO:0006352
GRMZM2G093422_P01	GO:0006384
GRMZM2G093422_P01	GO:0000126
GRMZM2G093436_P01	GO:0045454
GRMZM2G093490_P01	GO:0006468
GRMZM2G093490_P01	GO:0004672
GRMZM2G093526_P01	GO:0016829
GRMZM2G093526_P01	GO:0010333
GRMZM2G093526_P01	GO:0008152
GRMZM2G093526_P01	GO:0000287
GRMZM2G093557_P01	GO:0005515
GRMZM2G093557_P02	GO:0005515
GRMZM2G093574_P01	GO:0006412
GRMZM2G093574_P01	GO:0005840
GRMZM2G093574_P01	GO:0005622
GRMZM2G093574_P01	GO:0003735
GRMZM2G093574_P02	GO:0006412
GRMZM2G093574_P02	GO:0005840
GRMZM2G093574_P02	GO:0005622
GRMZM2G093574_P02	GO:0003735
GRMZM2G093574_P03	GO:0006412
GRMZM2G093574_P03	GO:0005840
GRMZM2G093574_P03	GO:0005622
GRMZM2G093574_P03	GO:0003735
GRMZM2G093595_P01	GO:0006355
GRMZM2G093595_P01	GO:0003700
GRMZM2G093598_P01	GO:0055085
GRMZM2G093598_P01	GO:0016021
GRMZM2G093598_P01	GO:0008643
GRMZM2G093598_P01	GO:0005351
GRMZM2G093598_P01	GO:0000139
GRMZM2G093598_P02	GO:0055085
GRMZM2G093598_P02	GO:0016021
GRMZM2G093598_P02	GO:0008643
GRMZM2G093598_P02	GO:0005351
GRMZM2G093598_P02	GO:0000139
GRMZM2G093603_P01	GO:0016829
GRMZM2G093603_P01	GO:0010333
GRMZM2G093603_P01	GO:0008152
GRMZM2G093603_P01	GO:0000287
GRMZM2G093623_P01	GO:0030983
GRMZM2G093623_P01	GO:0006298
GRMZM2G093623_P01	GO:0005524
GRMZM2G093643_P01	GO:0055085
GRMZM2G093643_P01	GO:0016021
GRMZM2G093643_P01	GO:0015299
GRMZM2G093643_P01	GO:0006812
GRMZM2G093650_P01	GO:0055114
GRMZM2G093650_P01	GO:0050661
GRMZM2G093650_P01	GO:0006006
GRMZM2G093650_P01	GO:0004345
GRMZM2G093666_P01	GO:0008168
GRMZM2G093666_P01	GO:0008152
GRMZM2G093670_P01	GO:0005096
GRMZM2G093703_P01	GO:0055114
GRMZM2G093703_P01	GO:0016491
GRMZM2G093703_P01	GO:0008152
GRMZM2G093720_P01	GO:0008601
GRMZM2G093720_P01	GO:0007165
GRMZM2G093720_P01	GO:0000159
GRMZM2G093725_P01	GO:0006355
GRMZM2G093725_P01	GO:0003677
GRMZM2G093736_P01	GO:0006468
GRMZM2G093736_P01	GO:0005524
GRMZM2G093736_P01	GO:0004672
GRMZM2G093736_P01	GO:0030246
GRMZM2G093744_P01	GO:0046983
GRMZM2G093744_P02	GO:0046983
GRMZM2G093744_P03	GO:0046983
GRMZM2G093776_P01	GO:0003824
GRMZM2G093776_P01	GO:0006470
GRMZM2G093776_P01	GO:0004722
GRMZM2G093809_P01	GO:0005515
GRMZM2G093809_P01	GO:0006468
GRMZM2G093809_P01	GO:0005524
GRMZM2G093809_P01	GO:0004672
GRMZM2G093815_P01	GO:0016020
GRMZM2G093815_P02	GO:0016020
GRMZM2G093824_P01	GO:0007017
GRMZM2G093824_P01	GO:0005874
GRMZM2G093826_P01	GO:0071805
GRMZM2G093826_P01	GO:0016020
GRMZM2G093826_P01	GO:0015079
GRMZM2G093826_P02	GO:0071805
GRMZM2G093826_P02	GO:0016020
GRMZM2G093826_P02	GO:0015079
GRMZM2G093828_P01	GO:0016021
GRMZM2G093849_P01	GO:0016021
GRMZM2G093849_P01	GO:0016020
GRMZM2G093849_P02	GO:0016021
GRMZM2G093849_P02	GO:0016020
GRMZM2G093849_P03	GO:0016021
GRMZM2G093849_P03	GO:0016020
GRMZM2G093849_P04	GO:0016021
GRMZM2G093849_P04	GO:0016020
GRMZM2G093849_P05	GO:0016021
GRMZM2G093849_P05	GO:0016020
GRMZM2G093855_P01	GO:0016021
GRMZM2G093855_P01	GO:0004252
GRMZM2G093855_P02	GO:0016021
GRMZM2G093855_P02	GO:0004252
GRMZM2G093855_P03	GO:0016021
GRMZM2G093855_P03	GO:0004252
GRMZM2G093855_P04	GO:0016021
GRMZM2G093855_P04	GO:0004252
GRMZM2G093858_P01	GO:0006468
GRMZM2G093858_P01	GO:0004672
GRMZM2G093858_P02	GO:0006468
GRMZM2G093858_P02	GO:0004672
GRMZM2G093880_P01	GO:0098599
GRMZM2G093880_P02	GO:0098599
GRMZM2G093880_P03	GO:0098599
GRMZM2G093900_P01	GO:0030170
GRMZM2G093900_P01	GO:0008483
GRMZM2G093900_P02	GO:0030170
GRMZM2G093900_P02	GO:0008483
GRMZM2G093900_P03	GO:0030170
GRMZM2G093900_P03	GO:0008483
GRMZM2G093902_P02	GO:0003723
GRMZM2G093902_P03	GO:0003723
GRMZM2G093902_P04	GO:0003723
GRMZM2G093908_P01	GO:0006367
GRMZM2G093908_P01	GO:0005634
GRMZM2G093944_P01	GO:0019904
GRMZM2G093945_P01	GO:0016853
GRMZM2G093945_P01	GO:0005975
GRMZM2G093945_P02	GO:0016853
GRMZM2G093945_P02	GO:0005975
GRMZM2G093947_P01	GO:0003676
GRMZM2G093950_P01	GO:0016779
GRMZM2G093950_P01	GO:0006396
GRMZM2G093950_P01	GO:0003723
GRMZM2G093962_P01	GO:0016021
GRMZM2G093962_P01	GO:0006508
GRMZM2G093962_P01	GO:0004252
GRMZM2G093962_P02	GO:0016021
GRMZM2G093962_P02	GO:0004252
GRMZM2G093962_P02	GO:0006508
GRMZM2G093962_P03	GO:0016021
GRMZM2G093962_P03	GO:0004252
GRMZM2G093962_P03	GO:0006508
GRMZM2G093962_P05	GO:0016021
GRMZM2G093962_P05	GO:0004252
GRMZM2G093962_P05	GO:0006508
GRMZM2G093964_P01	GO:0016021
GRMZM2G093987_P01	GO:0005525
GRMZM2G093987_P02	GO:0005525
GRMZM2G094017_P01	GO:0016747
GRMZM2G094028_P01	GO:0006468
GRMZM2G094028_P01	GO:0005524
GRMZM2G094028_P01	GO:0004672
GRMZM2G094039_P01	GO:0006468
GRMZM2G094039_P01	GO:0005524
GRMZM2G094039_P01	GO:0004672
GRMZM2G094039_P02	GO:0006468
GRMZM2G094039_P02	GO:0004672
GRMZM2G094039_P03	GO:0006468
GRMZM2G094039_P03	GO:0004672
GRMZM2G094039_P04	GO:0006468
GRMZM2G094039_P04	GO:0004672
GRMZM2G094039_P05	GO:0006468
GRMZM2G094039_P05	GO:0004672
GRMZM2G094039_P06	GO:0006468
GRMZM2G094039_P06	GO:0005524
GRMZM2G094039_P06	GO:0004672
GRMZM2G094064_P01	GO:0005515
GRMZM2G094067_P01	GO:0006355
GRMZM2G094067_P01	GO:0003677
GRMZM2G094072_P01	GO:0003723
GRMZM2G094072_P02	GO:0003723
GRMZM2G094074_P01	GO:0006412
GRMZM2G094074_P01	GO:0005840
GRMZM2G094074_P01	GO:0003735
GRMZM2G094074_P02	GO:0006412
GRMZM2G094074_P02	GO:0005840
GRMZM2G094074_P02	GO:0003735
GRMZM2G094083_P01	GO:0005852
GRMZM2G094083_P01	GO:0005737
GRMZM2G094083_P01	GO:0003743
GRMZM2G094083_P03	GO:0005852
GRMZM2G094083_P03	GO:0005737
GRMZM2G094083_P03	GO:0003743
GRMZM2G094083_P07	GO:0006457
GRMZM2G094083_P07	GO:0003755
GRMZM2G094083_P08	GO:0005852
GRMZM2G094083_P08	GO:0005737
GRMZM2G094083_P08	GO:0003743
GRMZM2G094100_P01	GO:0006457
GRMZM2G094100_P01	GO:0003755
GRMZM2G094100_P01	GO:0000413
GRMZM2G094121_P01	GO:0006511
GRMZM2G094123_P01	GO:0006418
GRMZM2G094123_P01	GO:0005524
GRMZM2G094123_P01	GO:0004812
GRMZM2G094123_P01	GO:0000166
GRMZM2G094123_P01	GO:0006433
GRMZM2G094123_P01	GO:0005737
GRMZM2G094123_P01	GO:0004827
GRMZM2G094165_P01	GO:0008270
GRMZM2G094165_P01	GO:0004089
GRMZM2G094165_P02	GO:0008270
GRMZM2G094165_P02	GO:0004089
GRMZM2G094165_P03	GO:0008270
GRMZM2G094165_P03	GO:0004089
GRMZM2G094165_P04	GO:0008270
GRMZM2G094165_P04	GO:0004089
GRMZM2G094165_P05	GO:0008270
GRMZM2G094165_P05	GO:0004089
GRMZM2G094165_P06	GO:0008270
GRMZM2G094165_P06	GO:0004089
GRMZM2G094165_P07	GO:0008270
GRMZM2G094165_P07	GO:0004089
GRMZM2G094189_P01	GO:0005515
GRMZM2G094224_P01	GO:0015979
GRMZM2G094224_P01	GO:0009538
GRMZM2G094224_P01	GO:0009522
GRMZM2G094224_P02	GO:0015979
GRMZM2G094224_P02	GO:0009538
GRMZM2G094224_P02	GO:0009522
GRMZM2G094241_P01	GO:0003677
GRMZM2G094241_P01	GO:0006355
GRMZM2G094241_P01	GO:0005634
GRMZM2G094241_P02	GO:0003677
GRMZM2G094241_P02	GO:0005634
GRMZM2G094252_P01	GO:0006508
GRMZM2G094252_P01	GO:0004190
GRMZM2G094255_P01	GO:0004424
GRMZM2G094255_P01	GO:0000105
GRMZM2G094255_P02	GO:0004424
GRMZM2G094255_P02	GO:0000105
GRMZM2G094255_P03	GO:0004424
GRMZM2G094255_P03	GO:0000105
GRMZM2G094255_P04	GO:0004424
GRMZM2G094255_P04	GO:0000105
GRMZM2G094273_P01	GO:0008152
GRMZM2G094273_P01	GO:0003824
GRMZM2G094352_P01	GO:0043565
GRMZM2G094352_P01	GO:0006355
GRMZM2G094352_P01	GO:0003700
GRMZM2G094352_P01	GO:0006351
GRMZM2G094352_P02	GO:0043565
GRMZM2G094352_P02	GO:0006355
GRMZM2G094352_P02	GO:0003700
GRMZM2G094352_P02	GO:0006351
GRMZM2G094353_P01	GO:0008270
GRMZM2G094353_P02	GO:0008270
GRMZM2G094353_P03	GO:0008270
GRMZM2G094353_P04	GO:0008270
GRMZM2G094353_P05	GO:0008270
GRMZM2G094375_P01	GO:0055114
GRMZM2G094375_P01	GO:0016491
GRMZM2G094375_P01	GO:0005507
GRMZM2G094375_P02	GO:0055114
GRMZM2G094375_P02	GO:0016491
GRMZM2G094375_P02	GO:0005507
GRMZM2G094375_P03	GO:0055114
GRMZM2G094375_P03	GO:0016491
GRMZM2G094375_P03	GO:0005507
GRMZM2G094388_P01	GO:0046907
GRMZM2G094390_P01	GO:0005096
GRMZM2G094398_P02	GO:0005515
GRMZM2G094428_P01	GO:0016747
GRMZM2G094452_P01	GO:0016301
GRMZM2G094452_P01	GO:0007205
GRMZM2G094452_P01	GO:0004143
GRMZM2G094452_P02	GO:0007205
GRMZM2G094452_P02	GO:0004143
GRMZM2G094490_P01	GO:0016887
GRMZM2G094490_P01	GO:0005524
GRMZM2G094490_P01	GO:0016020
GRMZM2G094497_P01	GO:0046034
GRMZM2G094497_P01	GO:0015992
GRMZM2G094497_P01	GO:0033178
GRMZM2G094497_P01	GO:0016820
GRMZM2G094497_P01	GO:0015991
GRMZM2G094497_P01	GO:0005524
GRMZM2G094497_P02	GO:0033178
GRMZM2G094497_P02	GO:0016820
GRMZM2G094497_P02	GO:0015991
GRMZM2G094497_P02	GO:0005524
GRMZM2G094497_P03	GO:0033178
GRMZM2G094497_P03	GO:0016820
GRMZM2G094497_P03	GO:0015991
GRMZM2G094497_P03	GO:0005524
GRMZM2G094497_P04	GO:0033178
GRMZM2G094497_P04	GO:0016820
GRMZM2G094497_P04	GO:0015991
GRMZM2G094514_P01	GO:0010468
GRMZM2G094514_P01	GO:0005777
GRMZM2G094526_P01	GO:0003725
GRMZM2G094526_P02	GO:0003725
GRMZM2G094526_P03	GO:0003725
GRMZM2G094541_P01	GO:0006468
GRMZM2G094541_P01	GO:0005524
GRMZM2G094541_P01	GO:0004672
GRMZM2G094541_P02	GO:0006468
GRMZM2G094541_P02	GO:0005524
GRMZM2G094541_P02	GO:0004672
GRMZM2G094541_P03	GO:0006468
GRMZM2G094541_P03	GO:0005524
GRMZM2G094541_P03	GO:0004672
GRMZM2G094558_P01	GO:0009228
GRMZM2G094558_P01	GO:0004417
GRMZM2G094563_P01	GO:0016021
GRMZM2G094579_P01	GO:0016757
GRMZM2G094595_P01	GO:0005515
GRMZM2G094595_P02	GO:0005515
GRMZM2G094595_P03	GO:0005515
GRMZM2G094595_P04	GO:0005515
GRMZM2G094599_P01	GO:0005515
GRMZM2G094614_P01	GO:0008152
GRMZM2G094614_P01	GO:0003824
GRMZM2G094614_P02	GO:0008152
GRMZM2G094614_P02	GO:0003824
GRMZM2G094641_P01	GO:0004725
GRMZM2G094655_P01	GO:0008152
GRMZM2G094655_P01	GO:0003824
GRMZM2G094655_P02	GO:0008152
GRMZM2G094655_P02	GO:0003824
GRMZM2G094655_P05	GO:0008152
GRMZM2G094655_P05	GO:0003824
GRMZM2G094664_P01	GO:0043531
GRMZM2G094666_P01	GO:0008440
GRMZM2G094699_P01	GO:0030126
GRMZM2G094699_P01	GO:0016192
GRMZM2G094699_P01	GO:0006886
GRMZM2G094699_P01	GO:0005198
GRMZM2G094699_P01	GO:0030117
GRMZM2G094699_P01	GO:0005737
GRMZM2G094699_P02	GO:0006886
GRMZM2G094699_P02	GO:0005737
GRMZM2G094705_P01	GO:0006511
GRMZM2G094705_P01	GO:0005622
GRMZM2G094705_P01	GO:0004843
GRMZM2G094712_P01	GO:0030170
GRMZM2G094712_P01	GO:0009058
GRMZM2G094712_P01	GO:0008483
GRMZM2G094712_P01	GO:0006520
GRMZM2G094712_P02	GO:0030170
GRMZM2G094712_P02	GO:0009058
GRMZM2G094712_P02	GO:0008483
GRMZM2G094712_P02	GO:0006520
GRMZM2G094712_P03	GO:0030170
GRMZM2G094712_P03	GO:0009058
GRMZM2G094712_P03	GO:0008483
GRMZM2G094712_P03	GO:0006520
GRMZM2G094712_P04	GO:0030170
GRMZM2G094712_P04	GO:0009058
GRMZM2G094712_P04	GO:0008483
GRMZM2G094712_P04	GO:0006520
GRMZM2G094712_P05	GO:0008483
GRMZM2G094712_P05	GO:0006520
GRMZM2G094712_P06	GO:0008483
GRMZM2G094712_P06	GO:0006520
GRMZM2G094713_P01	GO:0006468
GRMZM2G094713_P01	GO:0004672
GRMZM2G094716_P01	GO:0008236
GRMZM2G094716_P01	GO:0006508
GRMZM2G094736_P02	GO:0016788
GRMZM2G094736_P03	GO:0016788
GRMZM2G094742_P02	GO:0046872
GRMZM2G094742_P02	GO:0030001
GRMZM2G094742_P03	GO:0046872
GRMZM2G094742_P03	GO:0030001
GRMZM2G094781_P01	GO:0007034
GRMZM2G094811_P01	GO:0005975
GRMZM2G094811_P01	GO:0004650
GRMZM2G094860_P01	GO:0015743
GRMZM2G094928_P01	GO:0016820
GRMZM2G094928_P01	GO:0016471
GRMZM2G094928_P01	GO:0015992
GRMZM2G094928_P02	GO:0016820
GRMZM2G094928_P02	GO:0016471
GRMZM2G094928_P02	GO:0015992
GRMZM2G094928_P03	GO:0016820
GRMZM2G094928_P03	GO:0016471
GRMZM2G094928_P03	GO:0015992
GRMZM2G094935_P01	GO:0003677
GRMZM2G094935_P01	GO:0005515
GRMZM2G094959_P01	GO:0005515
GRMZM2G094959_P02	GO:0005515
GRMZM2G094959_P03	GO:0005515
GRMZM2G094959_P04	GO:0005515
GRMZM2G094959_P05	GO:0005515
GRMZM2G095025_P01	GO:0008270
GRMZM2G095025_P01	GO:0005515
GRMZM2G095037_P01	GO:0004674
GRMZM2G095043_P01	GO:0005515
GRMZM2G095068_P01	GO:0006468
GRMZM2G095068_P01	GO:0004672
GRMZM2G095068_P02	GO:0006468
GRMZM2G095068_P02	GO:0004672
GRMZM2G095078_P01	GO:0043565
GRMZM2G095078_P01	GO:0006355
GRMZM2G095078_P01	GO:0003700
GRMZM2G095078_P02	GO:0043565
GRMZM2G095078_P02	GO:0006355
GRMZM2G095078_P02	GO:0003700
GRMZM2G095084_P01	GO:0006281
GRMZM2G095084_P02	GO:0006281
GRMZM2G095084_P02	GO:0003684
GRMZM2G095084_P03	GO:0006281
GRMZM2G095084_P03	GO:0003684
GRMZM2G095104_P01	GO:0003676
GRMZM2G095104_P02	GO:0003676
GRMZM2G095104_P03	GO:0003676
GRMZM2G095114_P01	GO:0006396
GRMZM2G095124_P01	GO:0030131
GRMZM2G095124_P01	GO:0016192
GRMZM2G095124_P01	GO:0006886
GRMZM2G095124_P01	GO:0030117
GRMZM2G095124_P02	GO:0030117
GRMZM2G095124_P02	GO:0016192
GRMZM2G095124_P02	GO:0006886
GRMZM2G095141_P01	GO:0003824
GRMZM2G095141_P02	GO:0003824
GRMZM2G095141_P03	GO:0003824
GRMZM2G095141_P04	GO:0003824
GRMZM2G095141_P05	GO:0003824
GRMZM2G095206_P01	GO:0016491
GRMZM2G095206_P01	GO:0008152
GRMZM2G095206_P02	GO:0016491
GRMZM2G095206_P02	GO:0008152
GRMZM2G095209_P01	GO:0030247
GRMZM2G095209_P02	GO:0030247
GRMZM2G095209_P02	GO:0006468
GRMZM2G095209_P02	GO:0005524
GRMZM2G095209_P02	GO:0004672
GRMZM2G095209_P03	GO:0006468
GRMZM2G095209_P03	GO:0005524
GRMZM2G095209_P03	GO:0004672
GRMZM2G095239_P01	GO:0006334
GRMZM2G095239_P01	GO:0005634
GRMZM2G095239_P01	GO:0003677
GRMZM2G095239_P01	GO:0000786
GRMZM2G095239_P03	GO:0006334
GRMZM2G095239_P03	GO:0005634
GRMZM2G095239_P03	GO:0003677
GRMZM2G095239_P03	GO:0000786
GRMZM2G095252_P01	GO:0005524
GRMZM2G095252_P02	GO:0005524
GRMZM2G095261_P01	GO:0016758
GRMZM2G095261_P01	GO:0008152
GRMZM2G095265_P01	GO:0008234
GRMZM2G095265_P01	GO:0006508
GRMZM2G095280_P01	GO:0016758
GRMZM2G095280_P01	GO:0008152
GRMZM2G095286_P01	GO:0006468
GRMZM2G095286_P01	GO:0005524
GRMZM2G095286_P01	GO:0004672
GRMZM2G095287_P01	GO:0042578
GRMZM2G095287_P01	GO:0042132
GRMZM2G095287_P01	GO:0005975
GRMZM2G095299_P01	GO:0008270
GRMZM2G095299_P01	GO:0005622
GRMZM2G095302_P01	GO:0006468
GRMZM2G095302_P01	GO:0004672
GRMZM2G095302_P02	GO:0006468
GRMZM2G095302_P02	GO:0004672
GRMZM2G095302_P03	GO:0006468
GRMZM2G095302_P03	GO:0004672
GRMZM2G095302_P04	GO:0006468
GRMZM2G095302_P04	GO:0004672
GRMZM2G095327_P01	GO:0016747
GRMZM2G095333_P01	GO:0006457
GRMZM2G095340_P01	GO:0016747
GRMZM2G095348_P01	GO:0005515
GRMZM2G095348_P01	GO:0030117
GRMZM2G095348_P01	GO:0016192
GRMZM2G095348_P01	GO:0006886
GRMZM2G095348_P01	GO:0005198
GRMZM2G095348_P02	GO:0005515
GRMZM2G095348_P02	GO:0030117
GRMZM2G095348_P02	GO:0016192
GRMZM2G095348_P02	GO:0006886
GRMZM2G095348_P02	GO:0005198
GRMZM2G095348_P03	GO:0005515
GRMZM2G095348_P03	GO:0030117
GRMZM2G095348_P03	GO:0016192
GRMZM2G095348_P03	GO:0006886
GRMZM2G095348_P03	GO:0005198
GRMZM2G095366_P01	GO:0016788
GRMZM2G095389_P01	GO:0016020
GRMZM2G095389_P01	GO:0006810
GRMZM2G095389_P01	GO:0005215
GRMZM2G095392_P01	GO:0009966
GRMZM2G095392_P02	GO:0009966
GRMZM2G095397_P01	GO:0005515
GRMZM2G095400_P01	GO:0051536
GRMZM2G095400_P01	GO:0003824
GRMZM2G095404_P01	GO:0055114
GRMZM2G095404_P01	GO:0020037
GRMZM2G095404_P01	GO:0006979
GRMZM2G095404_P01	GO:0004601
GRMZM2G095404_P02	GO:0055114
GRMZM2G095404_P02	GO:0020037
GRMZM2G095404_P02	GO:0006979
GRMZM2G095404_P02	GO:0004601
GRMZM2G095411_P01	GO:0006950
GRMZM2G095411_P02	GO:0006950
GRMZM2G095415_P01	GO:0043631
GRMZM2G095415_P01	GO:0004652
GRMZM2G095415_P01	GO:0046983
GRMZM2G095415_P01	GO:0003677
GRMZM2G095421_P01	GO:0008168
GRMZM2G095421_P01	GO:0008033
GRMZM2G095421_P01	GO:0006364
GRMZM2G095421_P01	GO:0003723
GRMZM2G095441_P01	GO:0005515
GRMZM2G095441_P01	GO:0016020
GRMZM2G095489_P01	GO:0006388
GRMZM2G095489_P01	GO:0000213
GRMZM2G095492_P01	GO:0016021
GRMZM2G095492_P01	GO:0016020
GRMZM2G095510_P01	GO:0005515
GRMZM2G095511_P01	GO:0006412
GRMZM2G095511_P01	GO:0005840
GRMZM2G095511_P01	GO:0003735
GRMZM2G095519_P01	GO:0055114
GRMZM2G095519_P01	GO:0016620
GRMZM2G095534_P01	GO:0006414
GRMZM2G095534_P01	GO:0005622
GRMZM2G095534_P01	GO:0003746
GRMZM2G095534_P02	GO:0006414
GRMZM2G095534_P02	GO:0005622
GRMZM2G095534_P02	GO:0003746
GRMZM2G095534_P03	GO:0006414
GRMZM2G095534_P03	GO:0005622
GRMZM2G095534_P03	GO:0003746
GRMZM2G095534_P04	GO:0006414
GRMZM2G095534_P04	GO:0005622
GRMZM2G095534_P04	GO:0003746
GRMZM2G095534_P05	GO:0006414
GRMZM2G095534_P05	GO:0005622
GRMZM2G095534_P05	GO:0003746
GRMZM2G095534_P06	GO:0006414
GRMZM2G095534_P06	GO:0005622
GRMZM2G095534_P06	GO:0003746
GRMZM2G095552_P01	GO:0016020
GRMZM2G095552_P02	GO:0016020
GRMZM2G095552_P03	GO:0016020
GRMZM2G095552_P04	GO:0016020
GRMZM2G095576_P01	GO:0008270
GRMZM2G095579_P01	GO:0006760
GRMZM2G095579_P01	GO:0004150
GRMZM2G095579_P02	GO:0006760
GRMZM2G095579_P02	GO:0004150
GRMZM2G095588_P01	GO:0006468
GRMZM2G095588_P01	GO:0004672
GRMZM2G095593_P01	GO:0005524
GRMZM2G095598_P01	GO:0008270
GRMZM2G095598_P01	GO:0005622
GRMZM2G095598_P01	GO:0005515
GRMZM2G095611_P01	GO:0055085
GRMZM2G095611_P01	GO:0016020
GRMZM2G095611_P01	GO:0006810
GRMZM2G095611_P01	GO:0005215
GRMZM2G095611_P02	GO:0055085
GRMZM2G095611_P02	GO:0016020
GRMZM2G095611_P02	GO:0006810
GRMZM2G095611_P02	GO:0005215
GRMZM2G095611_P03	GO:0055085
GRMZM2G095611_P03	GO:0016020
GRMZM2G095611_P03	GO:0006810
GRMZM2G095611_P03	GO:0005215
GRMZM2G095628_P01	GO:0008234
GRMZM2G095628_P01	GO:0006508
GRMZM2G095643_P01	GO:0005543
GRMZM2G095655_P01	GO:0006950
GRMZM2G095663_P01	GO:0008173
GRMZM2G095663_P01	GO:0006364
GRMZM2G095663_P01	GO:0005737
GRMZM2G095670_P01	GO:0005634
GRMZM2G095670_P02	GO:0005634
GRMZM2G095701_P01	GO:0006260
GRMZM2G095701_P01	GO:0003887
GRMZM2G095701_P01	GO:0003677
GRMZM2G095727_P01	GO:0005515
GRMZM2G095727_P04	GO:0000160
GRMZM2G095727_P05	GO:0005515
GRMZM2G095727_P05	GO:0000160
GRMZM2G095757_P01	GO:0006659
GRMZM2G095757_P02	GO:0006659
GRMZM2G095763_P01	GO:0008374
GRMZM2G095763_P01	GO:0006629
GRMZM2G095778_P01	GO:0016872
GRMZM2G095782_P01	GO:0009982
GRMZM2G095782_P01	GO:0009451
GRMZM2G095782_P01	GO:0003723
GRMZM2G095782_P01	GO:0001522
GRMZM2G095782_P02	GO:0009982
GRMZM2G095782_P02	GO:0009451
GRMZM2G095782_P02	GO:0003723
GRMZM2G095782_P02	GO:0001522
GRMZM2G095782_P03	GO:0009982
GRMZM2G095782_P03	GO:0009451
GRMZM2G095782_P03	GO:0003723
GRMZM2G095782_P03	GO:0001522
GRMZM2G095782_P04	GO:0009982
GRMZM2G095782_P04	GO:0009451
GRMZM2G095782_P04	GO:0003723
GRMZM2G095782_P04	GO:0001522
GRMZM2G095782_P05	GO:0009982
GRMZM2G095782_P05	GO:0009451
GRMZM2G095782_P05	GO:0003723
GRMZM2G095782_P05	GO:0001522
GRMZM2G095782_P06	GO:0009982
GRMZM2G095782_P06	GO:0009451
GRMZM2G095782_P06	GO:0003723
GRMZM2G095782_P06	GO:0001522
GRMZM2G095806_P01	GO:0009396
GRMZM2G095806_P01	GO:0003848
GRMZM2G095806_P01	GO:0042558
GRMZM2G095806_P02	GO:0009396
GRMZM2G095806_P02	GO:0003848
GRMZM2G095806_P02	GO:0042558
GRMZM2G095807_P01	GO:0016758
GRMZM2G095807_P01	GO:0008152
GRMZM2G095810_P01	GO:0030127
GRMZM2G095810_P01	GO:0008270
GRMZM2G095810_P01	GO:0006888
GRMZM2G095810_P01	GO:0006886
GRMZM2G095822_P01	GO:0016021
GRMZM2G095822_P01	GO:0005215
GRMZM2G095826_P01	GO:0051536
GRMZM2G095826_P01	GO:0009055
GRMZM2G095839_P01	GO:0009733
GRMZM2G095851_P01	GO:0005525
GRMZM2G095851_P02	GO:0005525
GRMZM2G095861_P01	GO:0055085
GRMZM2G095861_P01	GO:0016020
GRMZM2G095861_P01	GO:0006811
GRMZM2G095861_P01	GO:0005216
GRMZM2G095865_P01	GO:0006265
GRMZM2G095865_P01	GO:0005694
GRMZM2G095865_P01	GO:0005524
GRMZM2G095865_P01	GO:0003916
GRMZM2G095865_P01	GO:0003677
GRMZM2G095865_P01	GO:0003918
GRMZM2G095865_P02	GO:0006265
GRMZM2G095865_P02	GO:0005694
GRMZM2G095865_P02	GO:0005524
GRMZM2G095865_P02	GO:0003916
GRMZM2G095865_P02	GO:0003677
GRMZM2G095865_P02	GO:0003918
GRMZM2G095873_P01	GO:0008270
GRMZM2G095873_P01	GO:0005515
GRMZM2G095887_P01	GO:0004842
GRMZM2G095887_P02	GO:0004842
GRMZM2G095892_P02	GO:0005515
GRMZM2G095899_P01	GO:0046983
GRMZM2G095931_P01	GO:0003677
GRMZM2G095931_P01	GO:0006289
GRMZM2G095931_P01	GO:0005634
GRMZM2G095931_P01	GO:0003684
GRMZM2G095969_P01	GO:0016888
GRMZM2G095969_P02	GO:0016888
GRMZM2G095989_P01	GO:0046961
GRMZM2G095989_P01	GO:0046933
GRMZM2G095989_P01	GO:0045261
GRMZM2G095989_P01	GO:0015986
GRMZM2G095992_P01	GO:0016020
GRMZM2G096008_P01	GO:0046872
