peptideName	Pfam
GRMZM2G114578_P01	PF00501
GRMZM2G114584_P01	PF02751
GRMZM2G114584_P02	PF02751
GRMZM2G114584_P03	PF01585
GRMZM2G114584_P03	PF12457
GRMZM2G114584_P03	PF07842
GRMZM2G114588_P01	PF01370
GRMZM2G114592_P01	PF00730
GRMZM2G114613_P01	PF06943
GRMZM2G114613_P02	PF06943
GRMZM2G114613_P03	PF06943
GRMZM2G114613_P04	PF06943
GRMZM2G114613_P05	PF06943
GRMZM2G114613_P06	PF06943
GRMZM2G114619_P01	PF02181
GRMZM2G114619_P02	PF02181
GRMZM2G114642_P01	PF04116
GRMZM2G114642_P01	PF12076
GRMZM2G114642_P02	PF04116
GRMZM2G114642_P03	PF04116
GRMZM2G114653_P01	PF14432
GRMZM2G114653_P01	PF01535
GRMZM2G114653_P01	PF13041
GRMZM2G114660_P01	PF13912
GRMZM2G114667_P01	PF12874
GRMZM2G114672_P01	PF13854
GRMZM2G114672_P02	PF00887
GRMZM2G114672_P02	PF01344
GRMZM2G114672_P02	PF13415
GRMZM2G114672_P03	PF00887
GRMZM2G114672_P03	PF01344
GRMZM2G114672_P03	PF13854
GRMZM2G114672_P04	PF00887
GRMZM2G114672_P04	PF13415
GRMZM2G114672_P05	PF13854
GRMZM2G114673_P01	PF00226
GRMZM2G114675_P01	PF00403
GRMZM2G114675_P02	PF00403
GRMZM2G114675_P03	PF00403
GRMZM2G114680_P01	PF03514
GRMZM2G114680_P02	PF03514
GRMZM2G114680_P03	PF03514
GRMZM2G114681_P01	PF09425
GRMZM2G114681_P01	PF06200
GRMZM2G114681_P02	PF09425
GRMZM2G114681_P02	PF06200
GRMZM2G114688_P01	PF00642
GRMZM2G114688_P02	PF13893
GRMZM2G114692_P01	PF08144
GRMZM2G114704_P01	PF03381
GRMZM2G114704_P02	PF03381
GRMZM2G114706_P01	PF03141
GRMZM2G114707_P01	PF03652
GRMZM2G114707_P02	PF03652
GRMZM2G114710_P01	PF00614
GRMZM2G114727_P01	PF03514
GRMZM2G114739_P01	PF03404
GRMZM2G114739_P01	PF00174
GRMZM2G114748_P01	PF00415
GRMZM2G114751_P01	PF00892
GRMZM2G114751_P04	PF00892
GRMZM2G114756_P01	PF13364
GRMZM2G114758_P01	PF04068
GRMZM2G114758_P01	PF04034
GRMZM2G114758_P02	PF04068
GRMZM2G114758_P02	PF04034
GRMZM2G114758_P03	PF04068
GRMZM2G114758_P03	PF04034
GRMZM2G114758_P04	PF04068
GRMZM2G114758_P04	PF04034
GRMZM2G114758_P05	PF04034
GRMZM2G114758_P05	PF04068
GRMZM2G114775_P01	PF00320
GRMZM2G114775_P02	PF00320
GRMZM2G114789_P01	PF00076
GRMZM2G114793_P01	PF00012
GRMZM2G114801_P01	PF00582
GRMZM2G114801_P02	PF00582
GRMZM2G114818_P01	PF02902
GRMZM2G114820_P01	PF00847
GRMZM2G114841_P01	PF03999
GRMZM2G114850_P01	PF02365
GRMZM2G114861_P01	PF00225
GRMZM2G114873_P02	PF00010
GRMZM2G114888_P02	PF03719
GRMZM2G114888_P02	PF00333
GRMZM2G114895_P01	PF00468
GRMZM2G114898_P01	PF00046
GRMZM2G114899_P01	PF00069
GRMZM2G114899_P02	PF00069
GRMZM2G114911_P01	PF04061
GRMZM2G114911_P02	PF04061
GRMZM2G114918_P01	PF02458
GRMZM2G114930_P01	PF13679
GRMZM2G114930_P02	PF13679
GRMZM2G114934_P01	PF02364
GRMZM2G114945_P01	PF07468
GRMZM2G114948_P01	PF03140
GRMZM2G114954_P01	PF00428
GRMZM2G114954_P02	PF00428
GRMZM2G114954_P03	PF00428
GRMZM2G114954_P04	PF00428
GRMZM2G114988_P01	PF00067
GRMZM2G114992_P01	PF05097
GRMZM2G114998_P01	PF02701
GRMZM2G115000_P01	PF04564
GRMZM2G115000_P02	PF04564
GRMZM2G115000_P03	PF04564
GRMZM2G115000_P04	PF04564
GRMZM2G115008_P01	PF05761
GRMZM2G115013_P01	PF01336
GRMZM2G115013_P01	PF04057
GRMZM2G115013_P01	PF16900
GRMZM2G115013_P01	PF08646
GRMZM2G115047_P01	PF12796
GRMZM2G115049_P01	PF01459
GRMZM2G115065_P01	PF01915
GRMZM2G115065_P01	PF00933
GRMZM2G115065_P02	PF00933
GRMZM2G115070_P01	PF00249
GRMZM2G115077_P01	PF00348
GRMZM2G115105_P01	PF01554
GRMZM2G115105_P02	PF01554
GRMZM2G115124_P01	PF16363
GRMZM2G115131_P01	PF04788
GRMZM2G115131_P02	PF04788
GRMZM2G115131_P04	PF04788
GRMZM2G115138_P01	PF00637
GRMZM2G115138_P01	PF02171
GRMZM2G115152_P01	PF13812
GRMZM2G115152_P01	PF01535
GRMZM2G115156_P01	PF02033
GRMZM2G115162_P01	PF13637
GRMZM2G115162_P01	PF11900
GRMZM2G115162_P01	PF12313
GRMZM2G115168_P01	PF00016
GRMZM2G115176_P01	PF01423
GRMZM2G115176_P03	PF01423
GRMZM2G115182_P01	PF10075
GRMZM2G115182_P02	PF10075
GRMZM2G115182_P03	PF10075
GRMZM2G115182_P04	PF10075
GRMZM2G115190_P01	PF02535
GRMZM2G115198_P01	PF05958
GRMZM2G115198_P02	PF05958
GRMZM2G115240_P01	PF08312
GRMZM2G115245_P01	PF14260
GRMZM2G115245_P01	PF00136
GRMZM2G115255_P01	PF09797
GRMZM2G115257_P01	PF00929
GRMZM2G115257_P02	PF00929
GRMZM2G115257_P03	PF00929
GRMZM2G115265_P01	PF00281
GRMZM2G115265_P01	PF03092
GRMZM2G115265_P02	PF00281
GRMZM2G115265_P02	PF03092
GRMZM2G115265_P03	PF00281
GRMZM2G115265_P03	PF03092
GRMZM2G115265_P04	PF00281
GRMZM2G115265_P04	PF03092
GRMZM2G115276_P01	PF00847
GRMZM2G115280_P01	PF12515
GRMZM2G115304_P01	PF12070
GRMZM2G115304_P02	PF12070
GRMZM2G115304_P03	PF12070
GRMZM2G115313_P01	PF09754
GRMZM2G115340_P01	PF00304
GRMZM2G115342_P02	PF09835
GRMZM2G115342_P03	PF09835
GRMZM2G115342_P04	PF09835
GRMZM2G115342_P05	PF09835
GRMZM2G115357_P01	PF02309
GRMZM2G115357_P02	PF02309
GRMZM2G115357_P03	PF02309
GRMZM2G115364_P01	PF04765
GRMZM2G115372_P01	PF03969
GRMZM2G115395_P01	PF00646
GRMZM2G115395_P02	PF00646
GRMZM2G115395_P03	PF00646
GRMZM2G115398_P01	PF06814
GRMZM2G115403_P01	PF12767
GRMZM2G115420_P01	PF08263
GRMZM2G115420_P01	PF00069
GRMZM2G115422_P01	PF02458
GRMZM2G115424_P01	PF00628
GRMZM2G115424_P02	PF00628
GRMZM2G115424_P02	PF12165
GRMZM2G115424_P03	PF00628
GRMZM2G115424_P03	PF12165
GRMZM2G115442_P01	PF13561
GRMZM2G115442_P02	PF13561
GRMZM2G115451_P01	PF12899
GRMZM2G115451_P02	PF12899
GRMZM2G115451_P03	PF12899
GRMZM2G115453_P01	PF00400
GRMZM2G115456_P01	PF00447
GRMZM2G115462_P01	PF00445
GRMZM2G115476_P01	PF02341
GRMZM2G115481_P01	PF04525
GRMZM2G115489_P01	PF00225
GRMZM2G115491_P01	PF07883
GRMZM2G115499_P01	PF06075
GRMZM2G115504_P01	PF12697
GRMZM2G115516_P01	PF03634
GRMZM2G115518_P01	PF06293
GRMZM2G115518_P02	PF06293
GRMZM2G115564_P01	PF14700
GRMZM2G115564_P01	PF00940
GRMZM2G115564_P02	PF14700
GRMZM2G115564_P02	PF00940
GRMZM2G115574_P01	PF01764
GRMZM2G115598_P01	PF01399
GRMZM2G115598_P01	PF05470
GRMZM2G115612_P01	PF01569
GRMZM2G115612_P02	PF01569
GRMZM2G115615_P01	PF13371
GRMZM2G115615_P01	PF13414
GRMZM2G115615_P02	PF13414
GRMZM2G115615_P03	PF13371
GRMZM2G115615_P03	PF13414
GRMZM2G115621_P01	PF05347
GRMZM2G115621_P03	PF05347
GRMZM2G115624_P01	PF03348
GRMZM2G115628_P01	PF13499
GRMZM2G115630_P01	PF00378
GRMZM2G115633_P02	PF13086
GRMZM2G115633_P02	PF13087
GRMZM2G115635_P01	PF00860
GRMZM2G115646_P01	PF04909
GRMZM2G115646_P01	PF00120
GRMZM2G115646_P02	PF00120
GRMZM2G115658_P01	PF00083
GRMZM2G115658_P02	PF00083
GRMZM2G115660_P01	PF02225
GRMZM2G115670_P01	PF00134
GRMZM2G115674_P01	PF15365
GRMZM2G115674_P02	PF15365
GRMZM2G115698_P02	PF03004
GRMZM2G115701_P01	PF00646
GRMZM2G115701_P01	PF01167
GRMZM2G115701_P02	PF00646
GRMZM2G115705_P01	PF08276
GRMZM2G115705_P01	PF00954
GRMZM2G115705_P01	PF01453
GRMZM2G115705_P01	PF00069
GRMZM2G115716_P01	PF07714
GRMZM2G115721_P01	PF02365
GRMZM2G115730_P01	PF01417
GRMZM2G115755_P01	PF00069
GRMZM2G115757_P01	PF00254
GRMZM2G115757_P02	PF00254
GRMZM2G115757_P03	PF00254
GRMZM2G115762_P01	PF05637
GRMZM2G115766_P01	PF05496
GRMZM2G115766_P02	PF05496
GRMZM2G115772_P01	PF13632
GRMZM2G115772_P02	PF13632
GRMZM2G115773_P01	PF05922
GRMZM2G115773_P01	PF02225
GRMZM2G115773_P01	PF00082
GRMZM2G115775_P01	PF05739
GRMZM2G115775_P04	PF05739
GRMZM2G115805_P01	PF01207
GRMZM2G115805_P02	PF01207
GRMZM2G115825_P01	PF14383
GRMZM2G115828_P01	PF00179
GRMZM2G115828_P02	PF00179
GRMZM2G115828_P03	PF00179
GRMZM2G115828_P04	PF00179
GRMZM2G115828_P06	PF00179
GRMZM2G115841_P01	PF00800
GRMZM2G115855_P01	PF07719
GRMZM2G115855_P01	PF00515
GRMZM2G115855_P01	PF13414
GRMZM2G115859_P01	PF00249
GRMZM2G115875_P01	PF03357
GRMZM2G115885_P01	PF16858
GRMZM2G115901_P01	PF01655
GRMZM2G115909_P01	PF01357
GRMZM2G115909_P01	PF03330
GRMZM2G115914_P01	PF12937
GRMZM2G115914_P01	PF07646
GRMZM2G115914_P01	PF13415
GRMZM2G115914_P01	PF13418
GRMZM2G115916_P01	PF06747
GRMZM2G115916_P01	PF00854
GRMZM2G115921_P01	PF02176
GRMZM2G115925_P01	PF01423
GRMZM2G115939_P01	PF00179
GRMZM2G115939_P02	PF00179
GRMZM2G115939_P04	PF00179
GRMZM2G115948_P01	PF00227
GRMZM2G115957_P01	PF01535
GRMZM2G115960_P01	PF00010
GRMZM2G115960_P02	PF00010
GRMZM2G115960_P03	PF00010
GRMZM2G115975_P01	PF00169
GRMZM2G115975_P01	PF14389
GRMZM2G115975_P01	PF00620
GRMZM2G115975_P02	PF00169
GRMZM2G115975_P02	PF14389
GRMZM2G115975_P02	PF00620
GRMZM2G115978_P01	PF05699
GRMZM2G115985_P01	PF14111
GRMZM2G115988_P01	PF13639
GRMZM2G116004_P01	PF04882
GRMZM2G116010_P01	PF01504
GRMZM2G116010_P02	PF01504
GRMZM2G116029_P01	PF05553
GRMZM2G116034_P01	PF04851
GRMZM2G116034_P01	PF00271
GRMZM2G116034_P02	PF04851
GRMZM2G116034_P02	PF00271
GRMZM2G116053_P01	PF03151
GRMZM2G116063_P01	PF00046
GRMZM2G116079_P01	PF00641
GRMZM2G116079_P02	PF00641
GRMZM2G116079_P03	PF00641
GRMZM2G116079_P04	PF00641
GRMZM2G116079_P05	PF00641
GRMZM2G116079_P06	PF00641
GRMZM2G116086_P01	PF00069
GRMZM2G116126_P01	PF12739
GRMZM2G116133_P01	PF03725
GRMZM2G116133_P01	PF01138
GRMZM2G116133_P03	PF03725
GRMZM2G116133_P03	PF01138
GRMZM2G116133_P05	PF01138
GRMZM2G116133_P05	PF03725
GRMZM2G116133_P06	PF03725
GRMZM2G116133_P06	PF01138
GRMZM2G116133_P07	PF03725
GRMZM2G116133_P07	PF01138
GRMZM2G116135_P01	PF01280
GRMZM2G116135_P02	PF01280
GRMZM2G116135_P03	PF01280
GRMZM2G116140_P01	PF04043
GRMZM2G116142_P01	PF05699
GRMZM2G116142_P01	PF14291
GRMZM2G116151_P01	PF00069
GRMZM2G116151_P03	PF00069
GRMZM2G116158_P01	PF00403
GRMZM2G116167_P01	PF14368
GRMZM2G116167_P02	PF14368
GRMZM2G116185_P02	PF14215
GRMZM2G116185_P03	PF14215
GRMZM2G116185_P04	PF14215
GRMZM2G116185_P05	PF14215
GRMZM2G116185_P06	PF14215
GRMZM2G116185_P07	PF14215
GRMZM2G116190_P01	PF05178
GRMZM2G116190_P01	PF12936
GRMZM2G116196_P01	PF14817
GRMZM2G116196_P02	PF14817
GRMZM2G116204_P01	PF07883
GRMZM2G116204_P02	PF07883
GRMZM2G116238_P01	PF06136
GRMZM2G116238_P02	PF06136
GRMZM2G116238_P03	PF06136
GRMZM2G116243_P01	PF01553
GRMZM2G116243_P02	PF01553
GRMZM2G116243_P03	PF13833
GRMZM2G116243_P04	PF13833
GRMZM2G116248_P01	PF03283
GRMZM2G116254_P01	PF13202
GRMZM2G116256_P01	PF02705
GRMZM2G116258_P01	PF00202
GRMZM2G116271_P01	PF00931
GRMZM2G116273_P01	PF00043
GRMZM2G116273_P01	PF02798
GRMZM2G116282_P01	PF09598
GRMZM2G116282_P01	PF04774
GRMZM2G116282_P02	PF09598
GRMZM2G116282_P02	PF04774
GRMZM2G116282_P03	PF09598
GRMZM2G116282_P03	PF04774
GRMZM2G116282_P04	PF09598
GRMZM2G116292_P01	PF11976
GRMZM2G116292_P01	PF01020
GRMZM2G116292_P02	PF01020
GRMZM2G116292_P02	PF11976
GRMZM2G116292_P03	PF11976
GRMZM2G116292_P03	PF01020
GRMZM2G116292_P04	PF01020
GRMZM2G116292_P04	PF11976
GRMZM2G116292_P05	PF01020
GRMZM2G116292_P05	PF11976
GRMZM2G116314_P01	PF13423
GRMZM2G116314_P02	PF00443
GRMZM2G116327_P01	PF02537
GRMZM2G116327_P02	PF02537
GRMZM2G116327_P05	PF02537
GRMZM2G116335_P01	PF00931
GRMZM2G116345_P01	PF02788
GRMZM2G116345_P01	PF00016
GRMZM2G116360_P02	PF00657
GRMZM2G116376_P01	PF00069
GRMZM2G116386_P01	PF00657
GRMZM2G116426_P01	PF12697
GRMZM2G116427_P01	PF07798
GRMZM2G116434_P01	PF03676
GRMZM2G116434_P02	PF03676
GRMZM2G116452_P01	PF00141
GRMZM2G116461_P01	PF13225
GRMZM2G116475_P01	PF00643
GRMZM2G116514_P01	PF01694
GRMZM2G116514_P02	PF01694
GRMZM2G116517_P01	PF05051
GRMZM2G116517_P02	PF05051
GRMZM2G116517_P03	PF05051
GRMZM2G116517_P04	PF05051
GRMZM2G116517_P05	PF05051
GRMZM2G116517_P07	PF05051
GRMZM2G116526_P01	PF13812
GRMZM2G116538_P02	PF03766
GRMZM2G116538_P02	PF03763
GRMZM2G116554_P01	PF00324
GRMZM2G116554_P02	PF00324
GRMZM2G116557_P01	PF02362
GRMZM2G116557_P01	PF06507
GRMZM2G116557_P02	PF02309
GRMZM2G116557_P02	PF02362
GRMZM2G116557_P02	PF06507
GRMZM2G116557_P03	PF02309
GRMZM2G116557_P03	PF02362
GRMZM2G116557_P03	PF06507
GRMZM2G116557_P04	PF02309
GRMZM2G116557_P04	PF02362
GRMZM2G116557_P04	PF06507
GRMZM2G116563_P01	PF05063
GRMZM2G116574_P01	PF00097
GRMZM2G116584_P01	PF13833
GRMZM2G116584_P01	PF13499
GRMZM2G116584_P02	PF13833
GRMZM2G116584_P02	PF13499
GRMZM2G116584_P04	PF13202
GRMZM2G116584_P05	PF13202
GRMZM2G116584_P06	PF13833
GRMZM2G116584_P06	PF13499
GRMZM2G116584_P07	PF13202
GRMZM2G116584_P07	PF13499
GRMZM2G116586_P01	PF01704
GRMZM2G116614_P01	PF06200
GRMZM2G116614_P01	PF09425
GRMZM2G116616_P01	PF07714
GRMZM2G116620_P01	PF13266
GRMZM2G116620_P02	PF13266
GRMZM2G116620_P03	PF13266
GRMZM2G116629_P01	PF05686
GRMZM2G116632_P01	PF02298
GRMZM2G116632_P02	PF02298
GRMZM2G116634_P01	PF00005
GRMZM2G116634_P02	PF00005
GRMZM2G116638_P01	PF03514
GRMZM2G116640_P01	PF02485
GRMZM2G116640_P02	PF02485
GRMZM2G116646_P01	PF09011
GRMZM2G116646_P02	PF04690
GRMZM2G116646_P03	PF04690
GRMZM2G116646_P04	PF09011
GRMZM2G116646_P05	PF04690
GRMZM2G116658_P01	PF00046
GRMZM2G116658_P01	PF01852
GRMZM2G116670_P01	PF01925
GRMZM2G116670_P02	PF01925
GRMZM2G116675_P01	PF05916
GRMZM2G116675_P02	PF05916
GRMZM2G116675_P05	PF05916
GRMZM2G116681_P01	PF05615
GRMZM2G116681_P02	PF05615
GRMZM2G116685_P01	PF00069
GRMZM2G116689_P01	PF11976
GRMZM2G116689_P01	PF00240
GRMZM2G116689_P02	PF00240
GRMZM2G116689_P03	PF11976
GRMZM2G116689_P03	PF00240
GRMZM2G116693_P01	PF00226
GRMZM2G116696_P01	PF06968
GRMZM2G116700_P01	PF12490
GRMZM2G116701_P01	PF13456
GRMZM2G116714_P01	PF00097
GRMZM2G116714_P01	PF04757
GRMZM2G116714_P02	PF00097
GRMZM2G116714_P02	PF04757
GRMZM2G116714_P03	PF00097
GRMZM2G116714_P03	PF04757
GRMZM2G116714_P04	PF00097
GRMZM2G116714_P04	PF04757
GRMZM2G116714_P05	PF00097
GRMZM2G116714_P05	PF04757
GRMZM2G116750_P01	PF09751
GRMZM2G116785_P02	PF00010
GRMZM2G116823_P01	PF00141
GRMZM2G116830_P01	PF02179
GRMZM2G116831_P01	PF01545
GRMZM2G116840_P03	PF00179
GRMZM2G116840_P04	PF00179
GRMZM2G116846_P01	PF00141
GRMZM2G116846_P02	PF00141
GRMZM2G116858_P01	PF13191
GRMZM2G116858_P01	PF12037
GRMZM2G116858_P02	PF00004
GRMZM2G116858_P02	PF12037
GRMZM2G116872_P01	PF00180
GRMZM2G116876_P01	PF04185
GRMZM2G116878_P01	PF01715
GRMZM2G116885_P01	PF02234
GRMZM2G116902_P01	PF00141
GRMZM2G116908_P01	PF04842
GRMZM2G116919_P01	PF00179
GRMZM2G116952_P01	PF13639
GRMZM2G116952_P02	PF13639
GRMZM2G116952_P03	PF13639
GRMZM2G116952_P05	PF13639
GRMZM2G116952_P06	PF13639
GRMZM2G116966_P01	PF03492
GRMZM2G116971_P01	PF02434
GRMZM2G116971_P01	PF13334
GRMZM2G116973_P01	PF00067
GRMZM2G117007_P01	PF00642
GRMZM2G117022_P01	PF04157
GRMZM2G117028_P01	PF00004
GRMZM2G117028_P01	PF12169
GRMZM2G117030_P01	PF00657
GRMZM2G117057_P01	PF01161
GRMZM2G117057_P02	PF01161
GRMZM2G117060_P01	PF04851
GRMZM2G117060_P01	PF00271
GRMZM2G117060_P02	PF04851
GRMZM2G117064_P01	PF00501
GRMZM2G117100_P01	PF00385
GRMZM2G117108_P01	PF04434
GRMZM2G117108_P01	PF03101
GRMZM2G117108_P01	PF10551
GRMZM2G117108_P02	PF04434
GRMZM2G117108_P02	PF03101
GRMZM2G117108_P02	PF10551
GRMZM2G117111_P01	PF00225
GRMZM2G117113_P01	PF08312
GRMZM2G117134_P01	PF05000
GRMZM2G117134_P01	PF04998
GRMZM2G117146_P01	PF07690
GRMZM2G117153_P01	PF13579
GRMZM2G117153_P01	PF00534
GRMZM2G117164_P01	PF02183
GRMZM2G117164_P01	PF00046
GRMZM2G117189_P01	PF01965
GRMZM2G117189_P02	PF01965
GRMZM2G117193_P02	PF14379
GRMZM2G117193_P03	PF14379
GRMZM2G117198_P01	PF00438
GRMZM2G117198_P01	PF02772
GRMZM2G117198_P01	PF02773
GRMZM2G117198_P02	PF00438
GRMZM2G117198_P02	PF02772
GRMZM2G117198_P02	PF02773
GRMZM2G117207_P01	PF04893
GRMZM2G117217_P01	PF00892
GRMZM2G117219_P01	PF07714
GRMZM2G117222_P02	PF08511
GRMZM2G117222_P03	PF08511
GRMZM2G117222_P04	PF08511
GRMZM2G117230_P01	PF00155
GRMZM2G117230_P02	PF00155
GRMZM2G117238_P01	PF04084
GRMZM2G117238_P02	PF04084
GRMZM2G117240_P01	PF02574
GRMZM2G117240_P02	PF02574
GRMZM2G117244_P01	PF00249
GRMZM2G117246_P01	PF14226
GRMZM2G117246_P01	PF03171
GRMZM2G117250_P01	PF08276
GRMZM2G117250_P01	PF01453
GRMZM2G117250_P01	PF00954
GRMZM2G117250_P01	PF00069
GRMZM2G117268_P01	PF01259
GRMZM2G117298_P01	PF00134
GRMZM2G117298_P02	PF08613
GRMZM2G117298_P03	PF08613
GRMZM2G117298_P04	PF08613
GRMZM2G117300_P01	PF00462
GRMZM2G117319_P01	PF01397
GRMZM2G117319_P01	PF03936
GRMZM2G117321_P01	PF00305
GRMZM2G117329_P01	PF12796
GRMZM2G117346_P01	PF08920
GRMZM2G117346_P02	PF08920
GRMZM2G117347_P01	PF04759
GRMZM2G117357_P01	PF16113
GRMZM2G117357_P01	PF00725
GRMZM2G117357_P01	PF02737
GRMZM2G117357_P02	PF02737
GRMZM2G117357_P02	PF16113
GRMZM2G117357_P03	PF00725
GRMZM2G117361_P01	PF13639
GRMZM2G117365_P01	PF00141
GRMZM2G117369_P01	PF01565
GRMZM2G117369_P01	PF02913
GRMZM2G117369_P03	PF02913
GRMZM2G117369_P02	PF01565
GRMZM2G117369_P02	PF02913
GRMZM2G117378_P01	PF01734
GRMZM2G117388_P01	PF04511
GRMZM2G117388_P02	PF04511
GRMZM2G117388_P03	PF04511
GRMZM2G117388_P04	PF04511
GRMZM2G117388_P05	PF04511
GRMZM2G117388_P06	PF04511
GRMZM2G117401_P01	PF00225
GRMZM2G117401_P02	PF00225
GRMZM2G117401_P03	PF00225
GRMZM2G117405_P01	PF14845
GRMZM2G117405_P02	PF14845
GRMZM2G117405_P02	PF00728
GRMZM2G117412_P01	PF00504
GRMZM2G117412_P02	PF00504
GRMZM2G117412_P03	PF00504
GRMZM2G117439_P01	PF04398
GRMZM2G117441_P01	PF10357
GRMZM2G117454_P01	PF08224
GRMZM2G117458_P01	PF05033
GRMZM2G117458_P01	PF00856
GRMZM2G117458_P01	PF02182
GRMZM2G117458_P02	PF05033
GRMZM2G117458_P02	PF00856
GRMZM2G117458_P02	PF02182
GRMZM2G117458_P03	PF05033
GRMZM2G117458_P03	PF00856
GRMZM2G117458_P03	PF02182
GRMZM2G117465_P01	PF00069
GRMZM2G117491_P01	PF16913
GRMZM2G117497_P01	PF00249
GRMZM2G117507_P01	PF00996
GRMZM2G117513_P01	PF09425
GRMZM2G117513_P01	PF06200
GRMZM2G117531_P01	PF12146
GRMZM2G117531_P02	PF12146
GRMZM2G117531_P04	PF12697
GRMZM2G117544_P01	PF00227
GRMZM2G117544_P02	PF00227
GRMZM2G117564_P01	PF02358
GRMZM2G117572_P01	PF00283
GRMZM2G117572_P01	PF00284
GRMZM2G117574_P01	PF00730
GRMZM2G117582_P01	PF13499
GRMZM2G117582_P02	PF13499
GRMZM2G117582_P03	PF13499
GRMZM2G117582_P04	PF13499
GRMZM2G117582_P04	PF13833
GRMZM2G117603_P01	PF00241
GRMZM2G117603_P02	PF00241
GRMZM2G117608_P01	PF03094
GRMZM2G117609_P01	PF13419
GRMZM2G117612_P01	PF02845
GRMZM2G117612_P01	PF13639
GRMZM2G117612_P02	PF02845
GRMZM2G117612_P02	PF13639
GRMZM2G117612_P03	PF02845
GRMZM2G117614_P01	PF01425
GRMZM2G117614_P02	PF01425
GRMZM2G117614_P03	PF01425
GRMZM2G117614_P04	PF01425
GRMZM2G117615_P01	PF13180
GRMZM2G117615_P01	PF13365
GRMZM2G117615_P02	PF13180
GRMZM2G117615_P02	PF13365
GRMZM2G117627_P01	PF01764
GRMZM2G117632_P01	PF01025
GRMZM2G117633_P01	PF12937
GRMZM2G117633_P02	PF12937
GRMZM2G117633_P03	PF12937
GRMZM2G117642_P01	PF01042
GRMZM2G117642_P02	PF01042
GRMZM2G117676_P01	PF00005
GRMZM2G117677_P01	PF07714
GRMZM2G117680_P01	PF03141
GRMZM2G117696_P01	PF02990
GRMZM2G117700_P01	PF00542
GRMZM2G117700_P02	PF00542
GRMZM2G117706_P01	PF00141
GRMZM2G117707_P01	PF01474
GRMZM2G117707_P02	PF01474
GRMZM2G117726_P01	PF05694
GRMZM2G117742_P01	PF14416
GRMZM2G117742_P01	PF13839
GRMZM2G117742_P02	PF13839
GRMZM2G117746_P01	PF00515
GRMZM2G117746_P01	PF13414
GRMZM2G117746_P01	PF00254
GRMZM2G117754_P01	PF00657
GRMZM2G117755_P01	PF01145
GRMZM2G117755_P02	PF01145
GRMZM2G117763_P01	PF00515
GRMZM2G117771_P01	PF04751
GRMZM2G117771_P02	PF04751
GRMZM2G117776_P01	PF03468
GRMZM2G117779_P01	PF01336
GRMZM2G117786_P01	PF02817
GRMZM2G117786_P01	PF00364
GRMZM2G117786_P01	PF00198
GRMZM2G117796_P01	PF00069
GRMZM2G117804_P01	PF13839
GRMZM2G117804_P02	PF14416
GRMZM2G117804_P02	PF13839
GRMZM2G117811_P01	PF10785
GRMZM2G117822_P01	PF04841
GRMZM2G117823_P01	PF03765
GRMZM2G117823_P01	PF00650
GRMZM2G117823_P02	PF00650
GRMZM2G117823_P03	PF00650
GRMZM2G117833_P01	PF05405
GRMZM2G117836_P01	PF02861
GRMZM2G117851_P01	PF16596
GRMZM2G117851_P01	PF00170
GRMZM2G117851_P01	PF07777
GRMZM2G117854_P01	PF00249
GRMZM2G117854_P01	PF14379
GRMZM2G117854_P02	PF00249
GRMZM2G117854_P02	PF14379
GRMZM2G117854_P03	PF00249
GRMZM2G117854_P03	PF14379
GRMZM2G117865_P01	PF00954
GRMZM2G117865_P01	PF08276
GRMZM2G117865_P01	PF01453
GRMZM2G117870_P01	PF10458
GRMZM2G117870_P01	PF08264
GRMZM2G117870_P01	PF00133
GRMZM2G117870_P02	PF08264
GRMZM2G117870_P02	PF00133
GRMZM2G117872_P01	PF00332
GRMZM2G117875_P01	PF00238
GRMZM2G117878_P01	PF00201
GRMZM2G117900_P01	PF03144
GRMZM2G117900_P01	PF00009
GRMZM2G117900_P01	PF09173
GRMZM2G117900_P02	PF03144
GRMZM2G117900_P02	PF00009
GRMZM2G117900_P02	PF09173
GRMZM2G117910_P01	PF02146
GRMZM2G117935_P01	PF03357
GRMZM2G117935_P02	PF03357
GRMZM2G117940_P01	PF02704
GRMZM2G117942_P01	PF00967
GRMZM2G117949_P01	PF03514
GRMZM2G117956_P01	PF01619
GRMZM2G117961_P01	PF01486
GRMZM2G117961_P01	PF00319
GRMZM2G117963_P01	PF12222
GRMZM2G117968_P01	PF00160
GRMZM2G117971_P01	PF00967
GRMZM2G117988_P01	PF13041
GRMZM2G117989_P01	PF00967
GRMZM2G117989_P02	PF00967
GRMZM2G117989_P03	PF00967
GRMZM2G117989_P04	PF00967
GRMZM2G117989_P05	PF00967
GRMZM2G117989_P06	PF00967
GRMZM2G117993_P01	PF06645
GRMZM2G117999_P01	PF03283
GRMZM2G117999_P02	PF03283
GRMZM2G117999_P03	PF03283
GRMZM2G117999_P04	PF03283
GRMZM2G118003_P01	PF00232
GRMZM2G118003_P02	PF00232
GRMZM2G118003_P03	PF00232
GRMZM2G118003_P04	PF00232
GRMZM2G118005_P01	PF01250
GRMZM2G118014_P01	PF03194
GRMZM2G118014_P02	PF03194
GRMZM2G118014_P04	PF03194
GRMZM2G118014_P05	PF03194
GRMZM2G118014_P06	PF03194
GRMZM2G118014_P07	PF03194
GRMZM2G118019_P01	PF00999
GRMZM2G118022_P01	PF12552
GRMZM2G118022_P01	PF14309
GRMZM2G118037_P01	PF05922
